shoulders_inclination,hips_inclination
14.893002543613022,6.307461606912107
14.893002543613022,6.307461606912107
14.893002543613022,6.307461606912107
14.893002543613022,6.307461606912107
14.893002543613022,0.0
14.893002543613022,0.0
14.893002543613022,6.307461606912107
14.893002543613022,6.307461606912107
14.893002543613022,0.0
14.893002543613022,5.681113191996226
14.893002543613022,5.681113191996226
14.893002543613022,5.681113191996226
14.893002543613022,6.30746160691205
14.893002543613022,6.30746160691205
14.893002543613022,0.0
14.893002543613022,6.30746160691205
14.893002543613022,6.30746160691205
14.893002543613022,6.30746160691205
14.893002543613022,6.30746160691205
14.893002543613022,6.30746160691205
14.893002543613022,6.30746160691205
14.893002543613022,6.30746160691205
14.893002543613022,6.30746160691205
14.893002543613022,6.30746160691205
14.893002543613022,0.0
14.893002543613022,0.0
14.893002543613022,0.0
14.893002543613022,0.0
14.893002543613022,0.0
14.893002543613022,0.0
15.783555074980228,6.30746160691205
19.269000345990406,6.30746160691205
19.269000345990406,6.30746160691205
19.269000345990406,6.30746160691205
19.269000345990406,6.30746160691205
19.269000345990406,6.30746160691205
19.269000345990406,6.30746160691205
19.269000345990406,6.30746160691205
19.269000345990406,6.30746160691205
19.269000345990406,6.30746160691205
15.783555074980228,6.30746160691205
15.783555074980228,6.30746160691205
15.783555074980228,6.30746160691205
15.783555074980228,5.681113191996226
15.783555074980228,5.681113191996226
15.783555074980228,6.307461606912107
15.783555074980228,6.307461606912107
15.783555074980228,6.307461606912107
14.893002543613022,0.0
14.893002543613022,0.0
15.783555074980256,6.307461606912107
19.269000345990378,6.307461606912107
19.269000345990378,5.681113191996226
19.269000345990378,5.681113191996226
19.269000345990378,5.681113191996226
19.269000345990378,0.0
15.783555074980256,0.0
15.783555074980256,5.681113191996226
14.89300254361305,5.681113191996226
14.89300254361305,5.681113191996226
14.89300254361305,0.0
14.89300254361305,5.681113191996226
14.89300254361305,6.307461606912107
14.89300254361305,6.307461606912107
14.89300254361305,6.307461606912107
11.494051895136352,6.307461606912107
11.494051895136352,6.307461606912107
11.494051895136352,6.307461606912107
11.494051895136352,0.0
11.494051895136352,6.307461606912107
11.494051895136352,6.307461606912107
11.494051895136352,6.307461606912107
11.494051895136352,6.307461606912107
11.494051895136352,5.681113191996226
14.89300254361305,6.307461606912107
14.89300254361305,6.307461606912107
14.89300254361305,6.307461606912107
14.89300254361305,6.307461606912107
14.89300254361305,5.681113191996226
14.89300254361305,5.681113191996226
14.89300254361305,5.681113191996226
14.89300254361305,5.681113191996226
14.89300254361305,5.681113191996226
14.89300254361305,5.681113191996226
12.180765656825002,6.307461606912107
12.180765656825002,6.307461606912107
12.180765656825002,6.307461606912107
12.180765656825002,6.307461606912107
8.484656086292205,5.681113191996226
9.017350857819167,5.681113191996226
9.017350857819167,5.681113191996226
9.017350857819167,5.681113191996226
9.017350857819167,0.0
9.017350857819167,0.0
9.017350857819167,0.0
9.017350857819167,0.0
9.017350857819167,0.0
9.017350857819167,0.0
9.017350857819167,5.681113191996226
9.017350857819167,5.681113191996226
4.993744238143336,0.0
4.993744238143336,6.307461606912107
0.929218745381803,6.307461606912107
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,6.307461606912107
0.929218745381803,6.307461606912107
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
5.668268963022882,0.0
5.668268963022882,0.0
5.305216547759187,0.0
5.668268963022882,0.0
5.668268963022882,0.0
5.668268963022882,0.0
5.668268963022882,0.0
10.34269335801551,0.0
10.34269335801551,0.0
10.34269335801551,0.0
5.668268963022882,0.0
5.668268963022882,0.0
5.668268963022882,0.0
10.34269335801551,0.0
5.668268963022882,7.088234689165361
5.668268963022882,7.088234689165361
6.096832315824315,7.088234689165361
6.610331937378021,0.0
7.236680352293888,0.0
7.236680352293888,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
7.236680352293888,0.0
7.236680352293888,0.0
7.236680352293888,0.0
7.236680352293888,0.0
0.929218745381803,0.0
0.929218745381803,0.0
7.236680352293888,0.0
7.236680352293888,0.0
7.236680352293888,0.0
7.236680352293888,0.0
6.610331937378021,0.0
6.610331937378021,0.0
7.236680352293888,0.0
7.236680352293888,0.0
7.236680352293888,0.0
7.236680352293888,0.0
14.893002543613079,0.0
14.893002543613079,0.0
14.893002543613079,0.0
13.393348660196466,8.088132112437416
0.929218745381803,8.088132112437416
13.393348660196466,0.0
7.236680352293831,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
8.01745343454715,0.0
8.01745343454715,0.0
7.236680352293831,0.0
0.929218745381803,7.088234689165361
6.610331937378021,0.0
12.180765656824974,0.0
6.096832315824258,0.0
6.096832315824258,0.0
11.180868233553042,0.0
11.180868233553042,0.0
9.630230463911886,0.0
9.630230463911886,6.30746160691205
12.961538739078321,6.30746160691205
12.961538739078321,5.681113191996226
9.017350857819167,0.0
9.017350857819167,0.0
16.792299308673137,5.681113191996226
20.481583349361898,5.681113191996226
19.269000345990378,6.307461606912107
19.269000345990378,12.464129914814702
22.618082240786578,6.307461606912107
25.816966854753645,6.307461606912107
28.856786341844327,6.307461606912107
28.856786341844327,11.251546911443185
33.495455095898535,11.251546911443185
35.44526457086508,12.464129914814702
32.373552749508946,12.464129914814702
32.373552749508946,13.963783798231262
31.029462305684262,13.963783798231262
34.445367147593146,7.088234689165361
36.77060707106148,6.307461606912107
33.232784144221654,6.307461606912107
22.618082240786578,7.088234689165361
17.542256030620223,7.088234689165361
21.37914695080437,7.088234689165361
24.008050563631542,8.08813211243737
9.01735085781911,8.08813211243737
9.01735085781911,7.088234689165361
9.01735085781911,8.08813211243737
9.01735085781911,0.0
8.017453434547207,0.0
8.017453434547207,8.08813211243737
16.79229930867311,0.0
16.79229930867311,0.0
9.017350857819167,0.0
19.269000345990406,0.0
21.379146950804397,0.0
14.893002543613022,0.0
14.893002543613022,0.0
14.893002543613022,0.0
14.893002543613022,0.0
14.893002543613022,0.0
16.79229930867311,0.0
16.79229930867311,0.0
19.269000345990406,13.963783798231262
19.269000345990406,0.0
19.269000345990406,13.963783798231262
19.269000345990406,0.0
8.017453434547207,0.0
13.393348660196494,13.963783798231262
0.929218745381803,13.963783798231262
12.180765656825002,13.963783798231262
9.01735085781911,13.963783798231262
9.01735085781911,13.963783798231262
13.393348660196466,13.963783798231262
19.269000345990406,13.963783798231262
17.542256030620223,11.251546911443185
11.180868233553042,9.413474612633724
12.180765656824974,9.413474612633724
11.180868233553042,9.413474612633724
11.180868233553042,9.413474612633724
11.180868233553042,9.413474612633724
12.180765656824974,9.413474612633724
6.610331937378021,9.413474612633724
7.236680352293831,9.413474612633724
7.236680352293831,0.0
8.01745343454715,0.0
9.017350857819196,0.0
9.017350857819196,0.0
9.017350857819196,0.0
9.017350857819196,0.0
9.017350857819196,0.0
9.017350857819196,0.0
10.342693358015481,0.0
10.34269335801551,0.0
10.34269335801551,0.0
10.34269335801551,13.963783798231262
10.34269335801551,13.963783798231262
8.01745343454715,11.251546911443185
8.01745343454715,11.251546911443185
13.393348660196466,11.251546911443185
13.393348660196466,11.251546911443185
13.393348660196466,11.251546911443185
13.393348660196466,11.251546911443185
7.236680352293888,11.251546911443185
13.393348660196466,0.0
7.236680352293888,0.0
7.236680352293888,0.0
8.01745343454715,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
0.929218745381803,0.0
10.34269335801551,0.0
10.34269335801551,0.0
10.34269335801551,0.0
10.34269335801551,0.0
12.180765656824974,0.0
12.180765656824974,0.0
12.180765656824974,11.251546911443185
12.180765656824974,11.251546911443185
12.180765656824974,11.251546911443185
12.180765656824974,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,11.251546911443185
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
0.929218745381803,13.963783798231262
